LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
JPN,TAXPROPERTY,TOT,PC_GDP,A,2010,2.551,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2011,2.62,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2012,2.546,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2013,2.524,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2014,2.542,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2015,2.478,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2016,2.528,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2017,2.532,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2018,2.55,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2019,2.577,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2020,2.679,
JPN,TAXPROPERTY,TOT,PC_GDP,A,2021,2.647,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,8.069,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,8.01,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,7.766,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,7.631,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,7.573,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,7.584,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,8.39,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,8.769,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,8.255,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,7.983,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,9.086,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,8.714,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,8.866,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,8.599,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,8.626,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,8.19,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,8.639,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,8.955,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,9.386,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,9.408,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,9.703,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,10.856,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,11.313,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,11.17,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,10.176,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,9.398,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,9.694,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,10.956,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,11.62,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,11.991,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,12.151,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,11.795,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,11.23,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,11.024,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,11.243,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,10.492,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,10.513,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,10.788,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,10.33,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,9.993,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,9.661,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,9.083,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,8.983,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,9.391,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,10.136,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,9.721,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,9.656,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,9.109,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,8.838,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,8.481,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,8.194,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,8.348,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,8.191,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,8.086,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,8.176,
JPN,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,8.081,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1972,1.146,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1973,1.265,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1974,1.337,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1975,1.44,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1976,1.37,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1977,1.343,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1978,1.271,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1979,1.267,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1980,1.351,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1981,1.396,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1982,1.556,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1983,1.653,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1984,1.499,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1985,1.427,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1986,1.329,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1987,1.387,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1988,1.534,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1989,1.78,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1990,2.188,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1991,2.305,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1992,2.313,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1993,2.587,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1994,2.676,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1995,2.618,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1996,2.498,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1997,2.415,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1998,2.061,
KOR,TAXPROPERTY,TOT,PC_GDP,A,1999,2.631,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2000,2.585,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2001,2.421,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2002,2.71,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2003,2.59,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2004,2.382,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2005,2.579,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2006,2.984,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2007,3.038,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2008,2.813,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2009,2.638,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2010,2.534,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2011,2.632,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2012,2.515,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2013,2.388,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2014,2.579,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2015,2.933,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2016,2.862,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2017,2.964,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2018,3.098,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2019,3.104,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2020,3.942,
KOR,TAXPROPERTY,TOT,PC_GDP,A,2021,4.502,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,9.249,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,10.587,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,10.24,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,9.701,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,8.486,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,8.35,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,7.715,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,7.554,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,8.027,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,8.376,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,9.241,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,9.697,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,9.359,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,9.136,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,8.723,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,8.962,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,9.986,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,11.053,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,11.778,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,12.619,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,12.734,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,14.009,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,14.412,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,13.953,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,12.905,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,12.717,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,10.872,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,13.677,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,12.36,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,11.418,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,12.716,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,11.777,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,11.246,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,11.911,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,13.183,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,12.805,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,11.928,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,11.622,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,11.324,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,11.355,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,10.609,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,10.321,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,11.03,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,12.355,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,11.566,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,11.688,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,11.61,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,11.4,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,14.21,
KOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,15.065,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1965,1.684,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1966,1.748,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1967,1.861,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1968,1.849,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1969,1.885,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1970,1.549,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1971,1.636,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1972,1.828,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1973,1.855,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1974,1.588,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1975,1.676,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1976,1.768,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1977,1.953,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1978,1.93,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1979,2.058,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1980,2.004,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1981,2.068,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1982,2.151,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1983,2.362,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1984,2.195,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1985,2.175,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1986,2.258,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1987,2.525,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1988,2.776,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1989,2.961,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1990,2.921,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1991,2.515,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1992,2.683,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1993,2.835,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1994,2.754,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1995,2.573,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1996,2.796,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1997,2.953,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1998,3.267,
LUX,TAXPROPERTY,TOT,PC_GDP,A,1999,3.653,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2000,3.957,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2001,3.627,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2002,3.015,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2003,2.797,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2004,2.827,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2005,3.18,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2006,3.298,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2007,3.438,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2008,2.585,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2009,2.397,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2010,2.505,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2011,2.506,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2012,2.56,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2013,2.64,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2014,2.81,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2015,3.167,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2016,3.334,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2017,3.551,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2018,3.85,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2019,3.873,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2020,3.801,
LUX,TAXPROPERTY,TOT,PC_GDP,A,2021,4.02,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,6.172,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,6.469,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,6.723,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,6.906,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,7,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,6.654,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,6.424,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,7.036,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,7.043,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,5.834,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,5.159,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,5.412,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,5.397,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,5.24,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,5.966,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,5.666,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,5.695,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,5.731,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,5.971,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,5.767,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,5.56,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,6.086,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,6.768,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,7.723,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,8.431,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,8.423,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,7.738,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,8.039,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,8.003,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,7.686,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,7.148,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,7.669,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,8.046,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,8.739,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,9.95,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,10.688,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,9.743,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,8.057,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,7.48,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,7.802,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,8.493,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,9.34,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,9.618,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,7.381,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,6.609,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,7.026,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,6.937,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,7.031,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,7.296,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,7.787,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,9.106,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,9.403,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,9.688,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,9.775,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,9.786,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,9.978,
LUX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,10.422,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1980,0.276,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1981,0.255,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1982,0.201,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1983,0.156,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1984,0.12,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1985,0.073,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1986,0.123,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1987,0.093,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1988,0.116,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1989,0.14,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1990,0.227,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1991,0.278,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1992,0.322,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1993,0.302,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1994,0.285,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1995,0.244,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1996,0.218,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1997,0.202,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1998,0.203,
MEX,TAXPROPERTY,TOT,PC_GDP,A,1999,0.2,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2000,0.209,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2001,0.237,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2002,0.26,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2003,0.262,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2004,0.26,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2005,0.28,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2006,0.278,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2007,0.288,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2008,0.29,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2009,0.292,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2010,0.291,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2011,0.281,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2012,0.286,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2013,0.284,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2014,0.314,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2015,0.311,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2016,0.314,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2017,0.309,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2018,0.328,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2019,0.324,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2020,0.339,
MEX,TAXPROPERTY,TOT,PC_GDP,A,2021,0.301,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,1.946,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,1.848,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,1.434,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,0.998,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,0.787,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,0.49,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,0.871,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,0.618,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,0.8,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,0.929,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,1.876,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,2.267,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,2.516,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,2.516,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,2.375,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,2.409,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,2.202,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,1.926,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,1.852,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,1.708,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,1.82,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,1.94,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,2.062,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,2.065,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,2.249,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,2.466,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,2.402,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,2.399,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,2.303,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,2.34,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,2.27,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,2.2,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,2.258,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,2.135,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,2.296,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,1.953,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,1.893,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,1.923,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,2.03,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,1.984,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,1.91,
MEX,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,1.8,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1965,1.335,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1966,1.19,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1967,1.114,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1968,1.18,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1969,1.14,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1970,1.099,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1971,1.001,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1972,0.949,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1973,1.037,
